zip,city,state,country,timezone,latitude,longitude
78832,Brackettville,TX,"United States",America/Chicago,29.313559,-100.42452
78833,"Camp Wood",TX,"United States",America/Chicago,29.664428,-99.99968
78834,"Carrizo Springs",TX,"United States",America/Chicago,28.524292,-99.83827
78836,Catarina,TX,"United States",America/Chicago,28.34884,-99.61238
78837,Comstock,TX,"United States",America/Chicago,29.933388,-101.40061
78838,Concan,TX,"United States",America/Chicago,29.541648,-99.71817
78839,"Crystal City",TX,"United States",America/Chicago,28.68906,-99.81278
78840,"Del Rio",TX,"United States",America/Chicago,29.404267,-100.88116
78841,"Del Rio",TX,"United States",America/Chicago,29.346518,-100.928864
78842,"Del Rio",TX,"United States",America/Chicago,29.411955,-100.934216
78843,,TX,"United States",America/Chicago,29.356379,-100.79269
78847,"Del Rio",TX,"United States",America/Chicago,29.763171,-101.230032
78850,"D'hanis",TX,"United States",America/Chicago,29.334701,-99.33534
78851,Dryden,TX,"United States",America/Chicago,30.075997,-101.95574
78852,"Eagle Pass",TX,"United States",America/Chicago,28.716242,-100.48058
78853,"Eagle Pass",TX,"United States",America/Chicago,28.679006,-100.478373
78860,"El Indio",TX,"United States",America/Chicago,28.513787,-100.31647
78861,Hondo,TX,"United States",America/Chicago,29.379516,-99.12665
78870,Knippa,TX,"United States",America/Chicago,29.297821,-99.62754
78871,Langtry,TX,"United States",America/Chicago,29.763171,-101.230032
78872,"La Pryor",TX,"United States",America/Chicago,28.950547,-99.85032
78873,Leakey,TX,"United States",America/Chicago,29.756509,-99.76665
78877,Quemado,TX,"United States",America/Chicago,28.917675,-100.60332
78879,"Rio Frio",TX,"United States",America/Chicago,29.628266,-99.73847
78880,Rocksprings,TX,"United States",America/Chicago,30.065334,-100.17202
78881,Sabinal,TX,"United States",America/Chicago,29.361493,-99.50497
78883,Tarpley,TX,"United States",America/Chicago,29.671077,-99.34384
78884,Utopia,TX,"United States",America/Chicago,29.634216,-99.48894
78885,Vanderpool,TX,"United States",America/Chicago,29.785042,-99.55361
78886,Yancey,TX,"United States",America/Chicago,29.143045,-99.19045
78931,Bleiblerville,TX,"United States",America/Chicago,29.849283,-96.313271
78932,Carmine,TX,"United States",America/Chicago,30.141287,-96.6909
78933,"Cat Spring",TX,"United States",America/Chicago,29.773128,-96.39342
78934,Columbus,TX,"United States",America/Chicago,29.712052,-96.56134
78935,Alleyton,TX,"United States",America/Chicago,29.698797,-96.45594
78938,Ellinger,TX,"United States",America/Chicago,29.838528,-96.70389
78940,Fayetteville,TX,"United States",America/Chicago,29.941521,-96.65977
78941,Flatonia,TX,"United States",America/Chicago,29.719856,-97.1249
78942,Giddings,TX,"United States",America/Chicago,30.182175,-96.93171
78943,Glidden,TX,"United States",America/Chicago,29.699797,-96.59314
78944,Industry,TX,"United States",America/Chicago,29.975083,-96.50081
78945,"La Grange",TX,"United States",America/Chicago,29.909764,-96.8745
78946,Ledbetter,TX,"United States",America/Chicago,30.186858,-96.78185
78947,Lexington,TX,"United States",America/Chicago,30.414806,-97.03904
78948,Lincoln,TX,"United States",America/Chicago,30.2984,-96.95358
78949,Muldoon,TX,"United States",America/Chicago,29.847433,-97.07988
78950,"New Ulm",TX,"United States",America/Chicago,29.909257,-96.49617
78951,Oakland,TX,"United States",America/Chicago,29.60466,-96.524899
78952,Plum,TX,"United States",America/Chicago,29.896219,-96.943868
78953,Rosanky,TX,"United States",America/Chicago,29.846862,-97.3318
78954,"Round Top",TX,"United States",America/Chicago,30.057137,-96.67796
78956,Schulenburg,TX,"United States",America/Chicago,29.680723,-96.91964
78957,Smithville,TX,"United States",America/Chicago,30.010487,-97.16036
78959,Waelder,TX,"United States",America/Chicago,29.697311,-97.29077
78960,Warda,TX,"United States",America/Chicago,30.070257,-96.91939
78961,Warrenton,TX,"United States",America/Chicago,29.665518,-97.039741
78962,Weimar,TX,"United States",America/Chicago,29.698373,-96.75932
78963,"West Point",TX,"United States",America/Chicago,29.930184,-97.0269
79001,Adrian,TX,"United States",America/Chicago,35.2195,-102.71795
79002,Alanreed,TX,"United States",America/Chicago,35.201105,-100.74939
79003,Allison,TX,"United States",America/Chicago,35.629034,-100.09291
79005,Booker,TX,"United States",America/Chicago,36.427031,-100.51097
79007,Borger,TX,"United States",America/Chicago,35.665899,-101.40666
79008,Borger,TX,"United States",America/Chicago,35.631621,-101.599447
79009,Bovina,TX,"United States",America/Chicago,34.51748,-102.89478
79010,"Boys Ranch",TX,"United States",America/Chicago,35.459732,-102.14757
79011,Briscoe,TX,"United States",America/Chicago,35.662917,-100.21999
79012,Bushland,TX,"United States",America/Chicago,35.191525,-102.08831
79013,Cactus,TX,"United States",America/Chicago,36.044769,-102.01155
79014,Canadian,TX,"United States",America/Chicago,35.866528,-100.31313
79015,Canyon,TX,"United States",America/Chicago,34.971029,-101.9212
79016,Canyon,TX,"United States",America/Chicago,34.96539,-101.895894
79018,Channing,TX,"United States",America/Chicago,35.718644,-102.25186
79019,Claude,TX,"United States",America/Chicago,35.062127,-101.41617
79021,"Cotton Center",TX,"United States",America/Chicago,33.980231,-102.02668
79022,Dalhart,TX,"United States",America/Chicago,36.090281,-102.60769
79024,Darrouzett,TX,"United States",America/Chicago,36.441178,-100.33123
79025,Dawn,TX,"United States",America/Chicago,34.92765,-102.21997
79027,Dimmitt,TX,"United States",America/Chicago,34.539266,-102.37108
79029,Dumas,TX,"United States",America/Chicago,35.893121,-101.95908
79031,Earth,TX,"United States",America/Chicago,34.235871,-102.40636
79032,Edmonson,TX,"United States",America/Chicago,34.281443,-101.898
79033,Farnsworth,TX,"United States",America/Chicago,36.317403,-100.97272
79034,Follett,TX,"United States",America/Chicago,36.397469,-100.16168
79035,Friona,TX,"United States",America/Chicago,34.631714,-102.72658
79036,Fritch,TX,"United States",America/Chicago,35.625603,-101.61413
79039,Groom,TX,"United States",America/Chicago,35.235628,-101.10183
79040,Gruver,TX,"United States",America/Chicago,36.27128,-101.49483
79041,"Hale Center",TX,"United States",America/Chicago,34.043076,-101.89695
79042,Happy,TX,"United States",America/Chicago,34.759887,-101.83116
79043,Hart,TX,"United States",America/Chicago,34.423414,-102.12132
79044,Hartley,TX,"United States",America/Chicago,35.890235,-102.3595
79045,Hereford,TX,"United States",America/Chicago,34.854898,-102.41824
79046,Higgins,TX,"United States",America/Chicago,36.113986,-100.09235
79051,Kerrick,TX,"United States",America/Chicago,36.531076,-102.33198
79052,Kress,TX,"United States",America/Chicago,34.356732,-101.76769
79053,Lazbuddie,TX,"United States",America/Chicago,34.39174,-102.60242
79054,Lefors,TX,"United States",America/Chicago,35.444006,-100.80119
79056,Lipscomb,TX,"United States",America/Chicago,36.232046,-100.27971
79057,Mclean,TX,"United States",America/Chicago,35.263424,-100.61635
79058,Masterson,TX,"United States",America/Chicago,35.837775,-101.892846
79059,Miami,TX,"United States",America/Chicago,35.724847,-100.6961
79061,Mobeetie,TX,"United States",America/Chicago,35.534558,-100.44105
79062,Morse,TX,"United States",America/Chicago,36.004239,-101.54672
79063,Nazareth,TX,"United States",America/Chicago,34.543766,-102.12349
79064,Olton,TX,"United States",America/Chicago,34.18788,-102.13325
79065,Pampa,TX,"United States",America/Chicago,35.533093,-100.96041
79066,Pampa,TX,"United States",America/Chicago,35.533384,-100.956013
79068,Panhandle,TX,"United States",America/Chicago,35.335288,-101.39752
79070,Perryton,TX,"United States",America/Chicago,36.336972,-100.82966
79072,Plainview,TX,"United States",America/Chicago,34.191002,-101.72506
79073,Plainview,TX,"United States",America/Chicago,34.068903,-101.826997
79077,Samnorwood,TX,"United States",America/Chicago,34.840485,-100.204928
79078,Sanford,TX,"United States",America/Chicago,35.71177,-101.54716
79079,Shamrock,TX,"United States",America/Chicago,35.227015,-100.27501
79080,Skellytown,TX,"United States",America/Chicago,35.655035,-101.22477
79081,Spearman,TX,"United States",America/Chicago,36.185112,-101.18783
79082,Springlake,TX,"United States",America/Chicago,34.209814,-102.29761
79083,Stinnett,TX,"United States",America/Chicago,35.844445,-101.48031
79084,Stratford,TX,"United States",America/Chicago,36.28116,-102.02187
79085,Summerfield,TX,"United States",America/Chicago,34.743735,-102.506442
79086,Sunray,TX,"United States",America/Chicago,36.057372,-101.76599
79087,Texline,TX,"United States",America/Chicago,36.316305,-102.97676
79088,Tulia,TX,"United States",America/Chicago,34.541042,-101.72921
79091,Umbarger,TX,"United States",America/Chicago,34.938094,-102.11087
79092,Vega,TX,"United States",America/Chicago,35.209649,-102.42611
79093,Waka,TX,"United States",America/Chicago,36.280101,-101.04673
79094,Wayside,TX,"United States",America/Chicago,34.965329,-101.357838
79095,Wellington,TX,"United States",America/Chicago,34.858194,-100.20763
79096,Wheeler,TX,"United States",America/Chicago,35.459147,-100.20106
79097,"White Deer",TX,"United States",America/Chicago,35.432364,-101.16687
79098,Wildorado,TX,"United States",America/Chicago,35.151101,-102.18977
79101,Amarillo,TX,"United States",America/Chicago,35.206402,-101.83924
79102,Amarillo,TX,"United States",America/Chicago,35.197852,-101.84543
79103,Amarillo,TX,"United States",America/Chicago,35.184253,-101.81073
79104,Amarillo,TX,"United States",America/Chicago,35.199652,-101.79486
79105,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79106,Amarillo,TX,"United States",America/Chicago,35.204652,-101.88353
79107,Amarillo,TX,"United States",America/Chicago,35.228302,-101.81946
79108,Amarillo,TX,"United States",America/Chicago,35.296948,-101.78641
79109,Amarillo,TX,"United States",America/Chicago,35.171903,-101.87581
79110,Amarillo,TX,"United States",America/Chicago,35.157403,-101.86114
79111,Amarillo,TX,"United States",America/Chicago,35.226552,-101.67875
79114,Amarillo,TX,"United States",America/Chicago,35.050003,-101.817485
79116,Amarillo,TX,"United States",America/Chicago,35.245398,-101.999047
79117,Amarillo,TX,"United States",America/Chicago,35.308889,-101.843033
79118,Amarillo,TX,"United States",America/Chicago,35.100501,-101.80606
79119,Amarillo,TX,"United States",America/Chicago,35.097488,-101.98105
79120,Amarillo,TX,"United States",America/Chicago,35.196352,-101.803412
79121,Amarillo,TX,"United States",America/Chicago,35.173704,-101.92914
79123,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79124,Amarillo,TX,"United States",America/Chicago,35.244819,-101.95391
79159,Amarillo,TX,"United States",America/Chicago,35.216029,-102.071415
79163,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79166,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79167,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79168,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79171,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79172,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79174,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79178,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79182,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79185,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79187,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79189,Amarillo,TX,"United States",America/Chicago,35.401475,-101.895089
79201,Childress,TX,"United States",America/Chicago,34.38587,-100.28401
79220,Afton,TX,"United States",America/Chicago,33.749303,-100.76393
79221,Aiken,TX,"United States",America/Chicago,34.071514,-101.30313
79223,"Cee Vee",TX,"United States",America/Chicago,34.216509,-100.47198
79225,Chillicothe,TX,"United States",America/Chicago,34.261752,-99.5202
79226,Clarendon,TX,"United States",America/Chicago,34.971719,-100.90662
79227,Crowell,TX,"United States",America/Chicago,33.929907,-99.74194
79229,Dickens,TX,"United States",America/Chicago,33.654512,-100.75517
79230,Dodson,TX,"United States",America/Chicago,34.698438,-100.06623
79231,Dougherty,TX,"United States",America/Chicago,33.943005,-101.09236
79232,Dumont,TX,"United States",America/Chicago,33.773871,-100.61443
79233,Estelline,TX,"United States",America/Chicago,34.545031,-100.43729
79234,Flomot,TX,"United States",America/Chicago,34.241416,-100.93789
79235,Floydada,TX,"United States",America/Chicago,33.941748,-101.30072
79236,Guthrie,TX,"United States",America/Chicago,33.652122,-100.35199
79237,Hedley,TX,"United States",America/Chicago,34.874151,-100.63288
79239,Lakeview,TX,"United States",America/Chicago,34.637427,-100.76388
79240,"Lelia Lake",TX,"United States",America/Chicago,34.896396,-100.76721
79241,Lockney,TX,"United States",America/Chicago,34.192619,-101.38934
79243,Mcadoo,TX,"United States",America/Chicago,33.787306,-100.98464
79244,Matador,TX,"United States",America/Chicago,34.070936,-100.82488
79245,Memphis,TX,"United States",America/Chicago,34.715551,-100.53964
79247,Odell,TX,"United States",America/Chicago,34.345924,-99.41669
79248,Paducah,TX,"United States",America/Chicago,34.006473,-100.21246
79250,Petersburg,TX,"United States",America/Chicago,33.870404,-101.60467
79251,Quail,TX,"United States",America/Chicago,34.975549,-100.44628
79252,Quanah,TX,"United States",America/Chicago,34.297126,-99.77713
79255,Quitaque,TX,"United States",America/Chicago,34.362997,-101.05209
79256,"Roaring Springs",TX,"United States",America/Chicago,33.915528,-100.81731
79257,Silverton,TX,"United States",America/Chicago,34.444761,-101.32582
79258,"South Plains",TX,"United States",America/Chicago,34.071514,-101.30313
79259,Tell,TX,"United States",America/Chicago,34.391847,-100.40597
79261,Turkey,TX,"United States",America/Chicago,34.408268,-100.87132
79311,Abernathy,TX,"United States",America/Chicago,33.857895,-101.88156
79312,Amherst,TX,"United States",America/Chicago,34.017448,-102.3858
79313,Anton,TX,"United States",America/Chicago,33.823216,-102.16413
79314,Bledsoe,TX,"United States",America/Chicago,33.616833,-103.01952
79316,Brownfield,TX,"United States",America/Chicago,33.153528,-102.29568
79320,Bula,TX,"United States",America/Chicago,33.861914,-102.67355
79322,Crosbyton,TX,"United States",America/Chicago,33.653787,-101.22866
79323,"Denver City",TX,"United States",America/Chicago,32.976623,-102.84661
79324,Enochs,TX,"United States",America/Chicago,33.895013,-102.78117
79325,Farwell,TX,"United States",America/Chicago,34.389202,-102.89928
79326,Fieldton,TX,"United States",America/Chicago,34.04877,-102.20958
79329,Idalou,TX,"United States",America/Chicago,33.701827,-101.69093
79330,Justiceburg,TX,"United States",America/Chicago,33.04993,-101.14146
79331,Lamesa,TX,"United States",America/Chicago,32.714521,-101.94086
79336,Levelland,TX,"United States",America/Chicago,33.609208,-102.41478
79338,Levelland,TX,"United States",America/Chicago,33.593213,-102.362709
79339,Littlefield,TX,"United States",America/Chicago,33.894823,-102.32282
79342,Loop,TX,"United States",America/Chicago,32.893447,-102.30958
79343,Lorenzo,TX,"United States",America/Chicago,33.605628,-101.5205
79344,Maple,TX,"United States",America/Chicago,33.855245,-102.95319
79345,Meadow,TX,"United States",America/Chicago,33.344598,-102.28814
79346,Morton,TX,"United States",America/Chicago,33.688713,-102.81775
79347,Muleshoe,TX,"United States",America/Chicago,34.206848,-102.78511
79350,"New Deal",TX,"United States",America/Chicago,33.751374,-101.83672
79351,"O'donnell",TX,"United States",America/Chicago,32.951473,-101.83895
79353,Pep,TX,"United States",America/Chicago,33.783555,-102.59146
79355,Plains,TX,"United States",America/Chicago,33.16997,-102.86992
79356,Post,TX,"United States",America/Chicago,33.245276,-101.37638
79357,Ralls,TX,"United States",America/Chicago,33.667836,-101.38794
79358,Ropesville,TX,"United States",America/Chicago,33.425342,-102.16505
79359,Seagraves,TX,"United States",America/Chicago,32.922387,-102.56265
79360,Seminole,TX,"United States",America/Chicago,32.718232,-102.73458
79363,Shallowater,TX,"United States",America/Chicago,33.701024,-102.01948
79364,Slaton,TX,"United States",America/Chicago,33.437291,-101.65054
79366,"Ransom Canyon",TX,"United States",America/Chicago,33.531908,-101.69479
79367,Smyer,TX,"United States",America/Chicago,33.588639,-102.16126
79369,Spade,TX,"United States",America/Chicago,33.91843,-102.15822
79370,Spur,TX,"United States",America/Chicago,33.478848,-100.89669
79371,Sudan,TX,"United States",America/Chicago,34.068183,-102.52625
79372,Sundown,TX,"United States",America/Chicago,33.45798,-102.48829
79373,Tahoka,TX,"United States",America/Chicago,33.199867,-101.81949
79376,Tokio,TX,"United States",America/Chicago,33.203713,-102.62018
79377,Welch,TX,"United States",America/Chicago,32.931786,-102.14673
79378,Wellman,TX,"United States",America/Chicago,33.037656,-102.44248
79379,Whiteface,TX,"United States",America/Chicago,33.600017,-102.61953
79380,Whitharral,TX,"United States",America/Chicago,33.733418,-102.33103
79381,Wilson,TX,"United States",America/Chicago,33.327782,-101.76906
79382,Wolfforth,TX,"United States",America/Chicago,33.483465,-102.02033
79383,"New Home",TX,"United States",America/Chicago,33.330983,-101.91065
79401,Lubbock,TX,"United States",America/Chicago,33.578935,-101.8316
79402,Lubbock,TX,"United States",America/Chicago,33.592235,-101.851144
79403,Lubbock,TX,"United States",America/Chicago,33.614934,-101.8067
79404,Lubbock,TX,"United States",America/Chicago,33.549785,-101.82634
79405,Lubbock,TX,"United States",America/Chicago,33.570035,-101.84984
79406,Lubbock,TX,"United States",America/Chicago,33.583798,-101.87525
79407,Lubbock,TX,"United States",America/Chicago,33.567134,-101.98329
79408,Lubbock,TX,"United States",America/Chicago,33.565926,-101.92669
79409,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79410,Lubbock,TX,"United States",America/Chicago,33.570135,-101.88901
79411,Lubbock,TX,"United States",America/Chicago,33.570435,-101.86184
79412,Lubbock,TX,"United States",America/Chicago,33.549135,-101.85846
79413,Lubbock,TX,"United States",America/Chicago,33.547735,-101.88881
79414,Lubbock,TX,"United States",America/Chicago,33.550335,-101.91661
79415,Lubbock,TX,"United States",America/Chicago,33.62386,-101.88057
79416,Lubbock,TX,"United States",America/Chicago,33.591877,-101.94754
79423,Lubbock,TX,"United States",America/Chicago,33.496603,-101.86923
79424,Lubbock,TX,"United States",America/Chicago,33.513337,-101.93239
79430,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79452,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79453,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79457,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79464,Lubbock,TX,"United States",America/Chicago,33.489623,-102.010895
79490,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79491,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79493,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79499,Lubbock,TX,"United States",America/Chicago,33.610018,-101.821292
79501,Anson,TX,"United States",America/Chicago,32.754555,-99.89507
79502,Aspermont,TX,"United States",America/Chicago,33.151713,-100.25449
79503,Avoca,TX,"United States",America/Chicago,32.882154,-99.69298
79504,Baird,TX,"United States",America/Chicago,32.333638,-99.35055
79505,Benjamin,TX,"United States",America/Chicago,33.565259,-99.84811
79506,Blackwell,TX,"United States",America/Chicago,32.106949,-100.31228
79508,"Buffalo Gap",TX,"United States",America/Chicago,32.280068,-99.82808
79510,Clyde,TX,"United States",America/Chicago,32.337156,-99.51701
79511,Coahoma,TX,"United States",America/Chicago,32.38737,-101.28147
79512,"Colorado City",TX,"United States",America/Chicago,32.368824,-100.93689
79516,Dunn,TX,"United States",America/Chicago,32.747707,-100.9153
79517,Fluvanna,TX,"United States",America/Chicago,32.883354,-101.20597
79518,Girard,TX,"United States",America/Chicago,33.361766,-100.6895
79519,Goldsboro,TX,"United States",America/Chicago,32.043108,-99.70865
79520,Hamlin,TX,"United States",America/Chicago,32.88019,-100.13583
79521,Haskell,TX,"United States",America/Chicago,33.147497,-99.70246
79525,Hawley,TX,"United States",America/Chicago,32.616906,-99.82211
79526,Hermleigh,TX,"United States",America/Chicago,32.627475,-100.76416
79527,Ira,TX,"United States",America/Chicago,32.584546,-101.06523
79528,Jayton,TX,"United States",America/Chicago,33.238378,-100.57389
79529,"Knox City",TX,"United States",America/Chicago,33.423156,-99.82014
79530,Lawn,TX,"United States",America/Chicago,32.128112,-99.7639
79532,Loraine,TX,"United States",America/Chicago,32.409433,-100.71285
79533,Lueders,TX,"United States",America/Chicago,32.80699,-99.60862
79534,Mccaulley,TX,"United States",America/Chicago,32.766833,-100.21048
79535,Maryneal,TX,"United States",America/Chicago,32.249241,-100.449
79536,Merkel,TX,"United States",America/Chicago,32.473679,-100.02753
79537,Nolan,TX,"United States",America/Chicago,32.269772,-100.23572
79538,Novice,TX,"United States",America/Chicago,32.011087,-99.63167
79539,"O'brien",TX,"United States",America/Chicago,33.379469,-99.89708
79540,"Old Glory",TX,"United States",America/Chicago,33.151135,-100.04142
79541,Ovalo,TX,"United States",America/Chicago,32.151983,-99.84483
79543,Roby,TX,"United States",America/Chicago,32.739964,-100.38106
79544,Rochester,TX,"United States",America/Chicago,33.308203,-99.86203
79545,Roscoe,TX,"United States",America/Chicago,32.422985,-100.55397
79546,Rotan,TX,"United States",America/Chicago,32.87144,-100.46635
79547,Rule,TX,"United States",America/Chicago,33.196822,-99.90554
79549,Snyder,TX,"United States",America/Chicago,32.760229,-100.95344
79550,Snyder,TX,"United States",America/Chicago,32.747707,-100.9153
79553,Stamford,TX,"United States",America/Chicago,32.943145,-99.81595
79556,Sweetwater,TX,"United States",America/Chicago,32.465621,-100.39814
79560,Sylvester,TX,"United States",America/Chicago,32.684029,-100.1998
79561,Trent,TX,"United States",America/Chicago,32.504094,-100.15822
79562,Tuscola,TX,"United States",America/Chicago,32.230821,-99.90025
79563,Tye,TX,"United States",America/Chicago,32.442465,-99.87238
79565,Westbrook,TX,"United States",America/Chicago,32.358785,-101.07207
79566,Wingate,TX,"United States",America/Chicago,32.109191,-100.10582
79567,Winters,TX,"United States",America/Chicago,31.965685,-99.93471
79601,Abilene,TX,"United States",America/Chicago,32.500532,-99.69803
79602,Abilene,TX,"United States",America/Chicago,32.40769,-99.72107
79603,Abilene,TX,"United States",America/Chicago,32.466724,-99.76927
79604,Abilene,TX,"United States",America/Chicago,32.428796,-99.795167
79605,Abilene,TX,"United States",America/Chicago,32.432975,-99.77096
79606,Abilene,TX,"United States",America/Chicago,32.360362,-99.79886
79607,,TX,"United States",America/Chicago,32.417269,-99.82203
79608,Abilene,TX,"United States",America/Chicago,32.302132,-99.890737
79697,Abilene,TX,"United States",America/Chicago,32.302132,-99.890737
79698,Abilene,TX,"United States",America/Chicago,32.475074,-99.73484
79699,Abilene,TX,"United States",America/Chicago,32.466474,-99.711665
79701,Midland,TX,"United States",America/Chicago,31.995623,-102.08108
79702,Midland,TX,"United States",America/Chicago,31.963698,-102.080064
79703,Midland,TX,"United States",America/Chicago,31.984823,-102.13015
79704,Midland,TX,"United States",America/Chicago,31.869259,-102.031726
79705,Midland,TX,"United States",America/Chicago,32.029022,-102.08618
79706,Midland,TX,"United States",America/Chicago,31.880341,-101.96324
79707,Midland,TX,"United States",America/Chicago,32.021056,-102.16008
79708,Midland,TX,"United States",America/Chicago,31.869259,-102.031726
79710,Midland,TX,"United States",America/Chicago,31.869259,-102.031726
79711,Midland,TX,"United States",America/Chicago,31.869259,-102.031726
79712,Midland,TX,"United States",America/Chicago,31.869259,-102.031726
79713,Ackerly,TX,"United States",America/Chicago,32.520297,-101.73528
79714,Andrews,TX,"United States",America/Chicago,32.345871,-102.56767
79718,Balmorhea,TX,"United States",America/Chicago,30.966245,-103.73108
79719,Barstow,TX,"United States",America/Chicago,31.461562,-103.39895
79720,"Big Spring",TX,"United States",America/Chicago,32.21649,-101.4532
79721,"Big Spring",TX,"United States",America/Chicago,32.27328,-101.373968
79730,Coyanosa,TX,"United States",America/Chicago,31.17942,-103.03594
79731,Crane,TX,"United States",America/Chicago,31.389079,-102.35059
79733,Forsan,TX,"United States",America/Chicago,32.110298,-101.3655
79734,"Fort Davis",TX,"United States",America/Chicago,30.626134,-103.98274
79735,"Fort Stockton",TX,"United States",America/Chicago,30.877528,-102.852
79738,Gail,TX,"United States",America/Chicago,32.723865,-101.45811
79739,"Garden City",TX,"United States",America/Chicago,31.807661,-101.51475
79740,Girvin,TX,"United States",America/Chicago,31.019602,-102.47675
79741,Goldsmith,TX,"United States",America/Chicago,31.983989,-102.64729
79742,Grandfalls,TX,"United States",America/Chicago,31.34197,-102.8564
79743,Imperial,TX,"United States",America/Chicago,31.253704,-102.696
79744,Iraan,TX,"United States",America/Chicago,30.899378,-101.98029
79745,Kermit,TX,"United States",America/Chicago,31.847071,-103.08399
79748,Knott,TX,"United States",America/Chicago,32.388962,-101.66373
79749,Lenorah,TX,"United States",America/Chicago,32.255909,-101.81824
79752,Mccamey,TX,"United States",America/Chicago,31.156902,-102.19598
79754,Mentone,TX,"United States",America/Chicago,31.72285,-103.57449
79755,Midkiff,TX,"United States",America/Chicago,31.608083,-101.86524
79756,Monahans,TX,"United States",America/Chicago,31.568459,-102.89658
79758,Gardendale,TX,"United States",America/Chicago,32.020274,-102.35512
79759,Notrees,TX,"United States",America/Chicago,31.840191,-102.74709
79760,Odessa,TX,"United States",America/Chicago,31.765163,-102.354346
79761,Odessa,TX,"United States",America/Chicago,31.854455,-102.35906
79762,Odessa,TX,"United States",America/Chicago,31.890374,-102.35398
79763,Odessa,TX,"United States",America/Chicago,31.817344,-102.42315
79764,Odessa,TX,"United States",America/Chicago,31.86577,-102.45367
79765,Odessa,TX,"United States",America/Chicago,31.910706,-102.28644
79766,Odessa,TX,"United States",America/Chicago,31.749504,-102.32177
79768,Odessa,TX,"United States",America/Chicago,31.869142,-102.542944
79769,Odessa,TX,"United States",America/Chicago,31.746572,-102.566993
79770,Orla,TX,"United States",America/Chicago,31.383297,-103.556598
79772,Pecos,TX,"United States",America/Chicago,31.388404,-103.52515
79776,Penwell,TX,"United States",America/Chicago,31.730204,-102.62831
79777,Pyote,TX,"United States",America/Chicago,31.535153,-103.12722
79778,Rankin,TX,"United States",America/Chicago,31.2244,-101.94317
79780,Saragosa,TX,"United States",America/Chicago,31.026706,-103.65509
79781,Sheffield,TX,"United States",America/Chicago,30.703917,-101.87223
79782,Stanton,TX,"United States",America/Chicago,32.09023,-101.81691
79783,Tarzan,TX,"United States",America/Chicago,32.369835,-102.03317
79785,Toyah,TX,"United States",America/Chicago,31.306912,-103.79377
79786,Toyahvale,TX,"United States",America/Chicago,31.383297,-103.556598
79788,Wickett,TX,"United States",America/Chicago,31.569032,-103.00689
79789,Wink,TX,"United States",America/Chicago,31.753101,-103.15737
79821,Anthony,TX,"United States",America/Denver,31.977553,-106.60469
79830,Alpine,TX,"United States",America/Chicago,30.011559,-103.56444
79831,Alpine,TX,"United States",America/Chicago,30.349136,-103.69271
79832,Alpine,TX,"United States",America/Chicago,30.363139,-103.653904
79834,,TX,"United States",America/Chicago,29.321321,-103.21085
79835,Canutillo,TX,"United States",America/Denver,31.932926,-106.59577
79836,Clint,TX,"United States",America/Denver,31.570185,-106.2133
79837,"Dell City",TX,"United States",America/Denver,31.937024,-105.19353
79838,Fabens,TX,"United States",America/Denver,31.490587,-106.15381
79839,"Fort Hancock",TX,"United States",America/Denver,31.270689,-105.6653
79842,Marathon,TX,"United States",America/Chicago,30.12169,-103.22091
79843,Marfa,TX,"United States",America/Chicago,30.217129,-104.22045
79845,Presidio,TX,"United States",America/Chicago,29.597409,-104.27058
79846,Redford,TX,"United States",America/Chicago,29.444333,-104.11628
79847,"Salt Flat",TX,"United States",America/Chicago,31.820395,-105.30882
79848,Sanderson,TX,"United States",America/Chicago,30.144953,-102.39894
79849,"San Elizario",TX,"United States",America/Denver,31.577344,-106.2672
79851,"Sierra Blanca",TX,"United States",America/Denver,31.182009,-105.34084
79852,Terlingua,TX,"United States",America/Chicago,29.441286,-103.63643
79853,Tornillo,TX,"United States",America/Denver,31.447738,-106.09049
79854,Valentine,TX,"United States",America/Chicago,30.647349,-104.52192
79855,"Van Horn",TX,"United States",America/Chicago,31.099326,-104.69511
79901,"El Paso",TX,"United States",America/Denver,31.759558,-106.48011
79902,"El Paso",TX,"United States",America/Denver,31.775458,-106.4945
